leaf,genotype,scale_factor,txt_path,pca_obj_path,in_benchmark,storage_folder,pca_area_cm2
0001,01,14.76,data/raw/0020/0001.txt,data/raw/0020/0001_pca_mesh.obj,True,0020,141.4668738079194
0002,01,14.76,data/raw/0018/0002.txt,data/raw/0018/0002_pca_mesh.obj,True,0018,113.48075221558713
0003,01,14.76,data/raw/0007/0003.txt,data/raw/0007/0003_pca_mesh.obj,True,0007,79.31525850639461
0004,01,14.76,data/raw/0006/0004.txt,data/raw/0006/0004_pca_mesh.obj,True,0006,27.391521332156007
0005,01,14.76,data/raw/0007/0005.txt,data/raw/0007/0005_pca_mesh.obj,True,0007,27.598638037734517
0006,01,14.76,data/raw/0039/0006.txt,data/raw/0039/0006_pca_mesh.obj,True,0039,62.38810945877537
0007,01,14.76,data/raw/0005/0007.txt,data/raw/0005/0007_pca_mesh.obj,True,0005,22.84153611415582
0008,01,14.22,data/raw/0016/0008.txt,data/raw/0016/0008_pca_mesh.obj,True,0016,36.79074107588779
0009,01,14.22,data/raw/0008/0009.txt,data/raw/0008/0009_pca_mesh.obj,True,0008,79.80073732955202
0010,01,14.22,data/raw/0002/0010.txt,data/raw/0002/0010_pca_mesh.obj,True,0002,69.80040673312207
0011,01,14.22,data/raw/0017/0011.txt,data/raw/0017/0011_pca_mesh.obj,True,0017,37.76388484778576
0012,01,14.22,data/raw/0023/0012.txt,data/raw/0023/0012_pca_mesh.obj,True,0023,44.50210870912895
0013,01,14.22,data/raw/0038/0013.txt,data/raw/0038/0013_pca_mesh.obj,True,0038,61.17198262954342
0014,01,14.22,data/raw/0008/0014.txt,data/raw/0008/0014_pca_mesh.obj,True,0008,30.23455356269459
0015,02,12.16,data/raw/0006/0015.txt,data/raw/0006/0015_pca_mesh.obj,True,0006,48.83587879302274
0016,02,12.16,data/raw/0011/0016.txt,data/raw/0011/0016_pca_mesh.obj,True,0011,57.232069434170356
0017,02,12.16,data/raw/0008/0017.txt,data/raw/0008/0017_pca_mesh.obj,True,0008,52.10110027971288
0018,02,12.16,data/raw/0019/0018.txt,data/raw/0019/0018_pca_mesh.obj,True,0019,74.17926239363312
0019,02,12.16,data/raw/0016/0019.txt,data/raw/0016/0019_pca_mesh.obj,True,0016,66.25278197255587
0020,02,12.16,data/raw/0003/0020.txt,data/raw/0003/0020_pca_mesh.obj,True,0003,45.36566740328532
0021,02,12.16,data/raw/0015/0021.txt,data/raw/0015/0021_pca_mesh.obj,True,0015,34.82219679581042
0022,02,12.86,data/raw/0023/0022.txt,data/raw/0023/0022_pca_mesh.obj,True,0023,21.156144489633604
0023,02,12.86,data/raw/0014/0023.txt,data/raw/0014/0023_pca_mesh.obj,True,0014,34.230242552405215
0024,02,12.86,data/raw/0007/0024.txt,data/raw/0007/0024_pca_mesh.obj,True,0007,31.472068805600138
0025,02,12.86,data/raw/0040/0025.txt,data/raw/0040/0025_pca_mesh.obj,True,0040,27.959884697198607
0026,02,12.86,data/raw/0035/0026.txt,data/raw/0035/0026_pca_mesh.obj,True,0035,26.206541402284085
0027,02,12.86,data/raw/0030/0027.txt,data/raw/0030/0027_pca_mesh.obj,True,0030,25.465050134177037
0028,02,12.86,data/raw/0018/0028.txt,data/raw/0018/0028_pca_mesh.obj,True,0018,37.93476038928806
0029,02,15.12,data/raw/0003/0029.txt,data/raw/0003/0029_pca_mesh.obj,True,0003,28.949456327562576
0030,02,15.12,data/raw/0038/0030.txt,data/raw/0038/0030_pca_mesh.obj,True,0038,26.86783307041223
0031,02,15.12,data/raw/0033/0031.txt,data/raw/0033/0031_pca_mesh.obj,True,0033,25.76586486274196
0032,02,15.12,data/raw/0016/0032.txt,data/raw/0016/0032_pca_mesh.obj,True,0016,35.24061791919002
0033,02,15.12,data/raw/0005/0033.txt,data/raw/0005/0033_pca_mesh.obj,True,0005,31.010694209528364
0034,02,15.12,data/raw/0021/0034.txt,data/raw/0021/0034_pca_mesh.obj,True,0021,20.669292997752006
0035,02,12.92,data/raw/0036/0035.txt,data/raw/0036/0035_pca_mesh.obj,True,0036,26.356357210386967
0036,02,12.92,data/raw/0031/0036.txt,data/raw/0031/0036_pca_mesh.obj,True,0031,25.614050048197097
0037,02,12.92,data/raw/0037/0037.txt,data/raw/0037/0037_pca_mesh.obj,True,0037,26.672712917542427
0038,02,12.92,data/raw/0025/0038.txt,data/raw/0025/0038_pca_mesh.obj,True,0025,21.376523540052943
0039,02,12.92,data/raw/0028/0039.txt,data/raw/0028/0039_pca_mesh.obj,True,0028,24.487107747806114
0040,02,12.92,data/raw/0004/0040.txt,data/raw/0004/0040_pca_mesh.obj,True,0004,29.901917691505034
0041,01,12.65,data/raw/0032/0041.txt,data/raw/0032/0041_pca_mesh.obj,True,0032,52.19007525132933
0042,01,12.65,data/raw/0012/0042.txt,data/raw/0012/0042_pca_mesh.obj,True,0012,34.567322417766626
0043,01,12.65,data/raw/0001/0043.txt,data/raw/0001/0043_pca_mesh.obj,True,0001,69.74384479958051
0044,01,12.65,data/raw/0014/0044.txt,data/raw/0014/0044_pca_mesh.obj,True,0014,35.73572780281597
0045,01,12.65,data/raw/0015/0045.txt,data/raw/0015/0045_pca_mesh.obj,True,0015,35.87925739253322
0046,01,12.65,data/raw/0033/0046.txt,data/raw/0033/0046_pca_mesh.obj,True,0033,57.718952046387216
0047,01,12.65,data/raw/0003/0047.txt,data/raw/0003/0047_pca_mesh.obj,True,0003,22.293016224695723
0048,01,13.3,data/raw/0030/0048.txt,data/raw/0030/0048_pca_mesh.obj,True,0030,50.70412160929185
0049,01,13.3,data/raw/0024/0049.txt,data/raw/0024/0049_pca_mesh.obj,True,0024,45.85631003435639
0050,01,13.3,data/raw/0019/0050.txt,data/raw/0019/0050_pca_mesh.obj,True,0019,125.67476836935955
0051,01,13.3,data/raw/0002/0051.txt,data/raw/0002/0051_pca_mesh.obj,True,0002,20.330675742398988
0052,01,13.3,data/raw/0009/0052.txt,data/raw/0009/0052_pca_mesh.obj,True,0009,31.70173232230594
0053,01,13.3,data/raw/0025/0053.txt,data/raw/0025/0053_pca_mesh.obj,True,0025,48.127848429772314
0054,01,13.3,data/raw/0001/0054.txt,data/raw/0001/0054_pca_mesh.obj,True,0001,20.006518783003262
0055,01,14.76,data/raw/0009/0055.txt,data/raw/0009/0055_pca_mesh.obj,True,0009,82.00915841042415
0056,01,14.76,data/raw/0017/0056.txt,data/raw/0017/0056_pca_mesh.obj,True,0017,113.05539817594246
0057,01,14.76,data/raw/0022/0057.txt,data/raw/0022/0057_pca_mesh.obj,True,0022,44.29202267221052
0058,01,14.76,data/raw/0026/0058.txt,data/raw/0026/0058_pca_mesh.obj,True,0026,48.24759725226314
0059,01,14.76,data/raw/0011/0059.txt,data/raw/0011/0059_pca_mesh.obj,True,0011,33.83496091775313
0060,01,14.76,data/raw/0004/0060.txt,data/raw/0004/0060_pca_mesh.obj,True,0004,22.723956115911047
0061,02,12.86,data/raw/0020/0061.txt,data/raw/0020/0061_pca_mesh.obj,True,0020,40.13680522930015
0062,02,12.86,data/raw/0007/0062.txt,data/raw/0007/0062_pca_mesh.obj,True,0007,50.93658575247595
0063,02,12.86,data/raw/0015/0063.txt,data/raw/0015/0063_pca_mesh.obj,True,0015,64.9660311901742
0064,02,12.86,data/raw/0013/0064.txt,data/raw/0013/0064_pca_mesh.obj,True,0013,59.84615076791674
0065,02,12.86,data/raw/0019/0065.txt,data/raw/0019/0065_pca_mesh.obj,True,0019,40.053358225703334
0066,02,12.86,data/raw/0029/0066.txt,data/raw/0029/0066_pca_mesh.obj,True,0029,25.276195920202248
0067,02,12.86,data/raw/0005/0067.txt,data/raw/0005/0067_pca_mesh.obj,True,0005,45.7790719950004
0068,02,12.88,data/raw/0010/0068.txt,data/raw/0010/0068_pca_mesh.obj,True,0010,56.33895140439691
0069,02,12.88,data/raw/0014/0069.txt,data/raw/0014/0069_pca_mesh.obj,True,0014,63.89918592152712
0070,02,12.88,data/raw/0001/0070.txt,data/raw/0001/0070_pca_mesh.obj,True,0001,28.594272414558468
0071,02,12.88,data/raw/0008/0071.txt,data/raw/0008/0071_pca_mesh.obj,True,0008,31.87243461161025
0072,02,12.88,data/raw/0032/0072.txt,data/raw/0032/0072_pca_mesh.obj,True,0032,25.62174199663628
0073,02,12.88,data/raw/0017/0073.txt,data/raw/0017/0073_pca_mesh.obj,True,0017,35.734952749136085
0074,02,12.92,data/raw/0027/0074.txt,data/raw/0027/0074_pca_mesh.obj,True,0027,22.786025022393844
0075,02,12.92,data/raw/0026/0075.txt,data/raw/0026/0075_pca_mesh.obj,True,0026,22.278990405595387
0076,02,12.92,data/raw/0002/0076.txt,data/raw/0002/0076_pca_mesh.obj,True,0002,28.81057032178116
0077,02,12.92,data/raw/0034/0077.txt,data/raw/0034/0077_pca_mesh.obj,True,0034,25.87103864174406
0078,02,12.92,data/raw/0039/0078.txt,data/raw/0039/0078_pca_mesh.obj,True,0039,27.473191075216498
0079,02,12.92,data/raw/0006/0079.txt,data/raw/0006/0079_pca_mesh.obj,True,0006,31.23396090960646
0080,02,12.92,data/raw/0013/0080.txt,data/raw/0013/0080_pca_mesh.obj,True,0013,34.077717700731
0081,01,11.79,data/raw/0006/0081.txt,data/raw/0006/0081_pca_mesh.obj,True,0006,74.97546824166714
0082,01,11.79,data/raw/0040/0082.txt,data/raw/0040/0082_pca_mesh.obj,True,0040,67.98327115687621
0083,01,11.79,data/raw/0015/0083.txt,data/raw/0015/0083_pca_mesh.obj,True,0015,93.93194662345886
0084,01,11.79,data/raw/0027/0084.txt,data/raw/0027/0084_pca_mesh.obj,True,0027,49.146847932708326
0085,01,11.79,data/raw/0020/0085.txt,data/raw/0020/0085_pca_mesh.obj,True,0020,41.51831547416201
0086,01,11.79,data/raw/0003/0086.txt,data/raw/0003/0086_pca_mesh.obj,True,0003,71.4588520971702
0087,01,11.79,data/raw/0021/0087.txt,data/raw/0021/0087_pca_mesh.obj,True,0021,44.210027511968846
0088,01,11.23,data/raw/0013/0088.txt,data/raw/0013/0088_pca_mesh.obj,True,0013,35.25302218092577
0089,01,11.23,data/raw/0010/0089.txt,data/raw/0010/0089_pca_mesh.obj,True,0010,32.010255528998385
0090,01,11.23,data/raw/0036/0090.txt,data/raw/0036/0090_pca_mesh.obj,True,0036,60.56757318671978
0091,01,11.23,data/raw/0019/0091.txt,data/raw/0019/0091_pca_mesh.obj,True,0019,41.3384329559972
0092,01,11.23,data/raw/0037/0092.txt,data/raw/0037/0092_pca_mesh.obj,True,0037,60.76514318723848
0093,01,11.23,data/raw/0028/0093.txt,data/raw/0028/0093_pca_mesh.obj,True,0028,49.363433353065695
0094,02,19.37,data/raw/0020/0094.txt,data/raw/0020/0094_pca_mesh.obj,True,0020,92.44284511433086
0095,02,19.37,data/raw/0001/0095.txt,data/raw/0001/0095_pca_mesh.obj,True,0001,41.80690808012769
0096,02,19.37,data/raw/0017/0096.txt,data/raw/0017/0096_pca_mesh.obj,True,0017,67.60165527915441
0097,02,19.37,data/raw/0012/0097.txt,data/raw/0012/0097_pca_mesh.obj,True,0012,59.21182897910063
0098,02,19.37,data/raw/0011/0098.txt,data/raw/0011/0098_pca_mesh.obj,True,0011,33.890342642808164
0099,02,19.37,data/raw/0009/0099.txt,data/raw/0009/0099_pca_mesh.obj,True,0009,32.568005591973275
0100,02,19.37,data/raw/0022/0100.txt,data/raw/0022/0100_pca_mesh.obj,True,0022,20.89593360150565
0101,02,14.69,data/raw/0024/0101.txt,data/raw/0024/0101_pca_mesh.obj,True,0024,21.271311153913405
0102,02,14.69,data/raw/0010/0102.txt,data/raw/0010/0102_pca_mesh.obj,True,0010,32.70739676941459
0103,02,14.69,data/raw/0009/0103.txt,data/raw/0009/0103_pca_mesh.obj,True,0009,55.08357831385474
0104,02,14.69,data/raw/0018/0104.txt,data/raw/0018/0104_pca_mesh.obj,True,0018,71.84536278059993
0105,02,14.69,data/raw/0002/0105.txt,data/raw/0002/0105_pca_mesh.obj,True,0002,43.03502896069808
0106,02,14.69,data/raw/0004/0106.txt,data/raw/0004/0106_pca_mesh.obj,True,0004,45.74222901501324
0107,02,14.69,data/raw/0012/0107.txt,data/raw/0012/0107_pca_mesh.obj,True,0012,33.96160440398003
0108,01,12.1,data/raw/0011/0108.txt,data/raw/0011/0108_pca_mesh.obj,True,0011,86.56981184077344
0109,01,12.1,data/raw/0010/0109.txt,data/raw/0010/0109_pca_mesh.obj,True,0010,84.55201141645952
0110,01,12.1,data/raw/0012/0110.txt,data/raw/0012/0110_pca_mesh.obj,True,0012,87.43421487463137
0111,01,12.1,data/raw/0031/0111.txt,data/raw/0031/0111_pca_mesh.obj,True,0031,51.15689479697719
0112,01,12.1,data/raw/0016/0112.txt,data/raw/0016/0112_pca_mesh.obj,True,0016,101.47911984204809
0113,01,12.1,data/raw/0029/0113.txt,data/raw/0029/0113_pca_mesh.obj,True,0029,49.735961924240094
0114,01,12.1,data/raw/0004/0114.txt,data/raw/0004/0114_pca_mesh.obj,True,0004,73.89274032816384
0115,01,12.16,data/raw/0018/0115.txt,data/raw/0018/0115_pca_mesh.obj,True,0018,39.865051833827934
0116,01,12.16,data/raw/0034/0116.txt,data/raw/0034/0116_pca_mesh.obj,True,0034,58.47246281497525
0117,01,12.16,data/raw/0014/0117.txt,data/raw/0014/0117_pca_mesh.obj,True,0014,88.64928247396188
0118,01,12.16,data/raw/0005/0118.txt,data/raw/0005/0118_pca_mesh.obj,True,0005,74.71766954693105
0119,01,12.16,data/raw/0035/0119.txt,data/raw/0035/0119_pca_mesh.obj,True,0035,60.26017833245044
0120,01,12.16,data/raw/0013/0120.txt,data/raw/0013/0120_pca_mesh.obj,True,0013,87.54420427207738
0121,04,12.55,data/raw/0022/0121.txt,data/raw/0022/0121_pca_mesh.obj,True,0022,68.63010665440056
0122,04,12.55,data/raw/0033/0122.txt,data/raw/0033/0122_pca_mesh.obj,True,0033,81.66889529805665
0123,04,12.55,data/raw/0026/0123.txt,data/raw/0026/0123_pca_mesh.obj,True,0026,28.04382574891623
0124,04,12.55,data/raw/0039/0124.txt,data/raw/0039/0124_pca_mesh.obj,True,0039,94.45440627776296
0125,04,12.55,data/raw/0040/0125.txt,data/raw/0040/0125_pca_mesh.obj,True,0040,112.6098821289011
0126,04,12.55,data/raw/0017/0126.txt,data/raw/0017/0126_pca_mesh.obj,True,0017,62.155301918943486
0127,04,12.55,data/raw/0025/0127.txt,data/raw/0025/0127_pca_mesh.obj,True,0025,70.40365598940274
0128,04,12.55,data/raw/0008/0128.txt,data/raw/0008/0128_pca_mesh.obj,True,0008,55.67526365725078
0129,04,13.75,data/raw/0035/0129.txt,data/raw/0035/0129_pca_mesh.obj,True,0035,82.92718310379809
0130,04,13.75,data/raw/0024/0130.txt,data/raw/0024/0130_pca_mesh.obj,True,0024,70.17918552898327
0131,04,13.75,data/raw/0016/0131.txt,data/raw/0016/0131_pca_mesh.obj,True,0016,61.9695989782511
0132,04,13.75,data/raw/0028/0132.txt,data/raw/0028/0132_pca_mesh.obj,True,0028,30.182632955450927
0133,04,13.75,data/raw/0021/0133.txt,data/raw/0021/0133_pca_mesh.obj,True,0021,66.31225929630673
0134,04,13.75,data/raw/0029/0134.txt,data/raw/0029/0134_pca_mesh.obj,True,0029,75.11500388580465
0135,04,13.75,data/raw/0026/0135.txt,data/raw/0026/0135_pca_mesh.obj,True,0026,71.66424865383247
0136,04,13.13,data/raw/0001/0136.txt,data/raw/0001/0136_pca_mesh.obj,True,0001,47.306758547469556
0137,04,13.13,data/raw/0002/0137.txt,data/raw/0002/0137_pca_mesh.obj,True,0002,48.98679430698689
0138,04,13.13,data/raw/0029/0138.txt,data/raw/0029/0138_pca_mesh.obj,True,0029,32.84351616975055
0139,04,13.13,data/raw/0034/0139.txt,data/raw/0034/0139_pca_mesh.obj,True,0034,42.075065422245395
0140,04,13.13,data/raw/0010/0140.txt,data/raw/0010/0140_pca_mesh.obj,True,0010,57.54260722732827
0141,04,13.13,data/raw/0003/0141.txt,data/raw/0003/0141_pca_mesh.obj,True,0003,50.3936136269494
0142,04,13.13,data/raw/0038/0142.txt,data/raw/0038/0142_pca_mesh.obj,True,0038,44.36253275826227
0143,04,13.3,data/raw/0036/0143.txt,data/raw/0036/0143_pca_mesh.obj,True,0036,43.314586351914485
0144,04,13.3,data/raw/0009/0144.txt,data/raw/0009/0144_pca_mesh.obj,True,0009,57.2544876400256
0145,04,13.3,data/raw/0019/0145.txt,data/raw/0019/0145_pca_mesh.obj,True,0019,62.7937429967177
0146,04,13.3,data/raw/0020/0146.txt,data/raw/0020/0146_pca_mesh.obj,True,0020,65.26104329038785
0147,04,13.3,data/raw/0039/0147.txt,data/raw/0039/0147_pca_mesh.obj,True,0039,45.233668524478865
0148,04,13.3,data/raw/0004/0148.txt,data/raw/0004/0148_pca_mesh.obj,True,0004,50.95706187738395
0149,04,13.3,data/raw/0011/0149.txt,data/raw/0011/0149_pca_mesh.obj,True,0011,57.89310249656289
0150,04,13.08,data/raw/0023/0150.txt,data/raw/0023/0150_pca_mesh.obj,True,0023,68.64308888039203
0151,04,13.08,data/raw/0031/0151.txt,data/raw/0031/0151_pca_mesh.obj,True,0031,76.96449516209361
0152,04,13.08,data/raw/0038/0152.txt,data/raw/0038/0152_pca_mesh.obj,True,0038,91.65643624667445
0153,04,13.08,data/raw/0032/0153.txt,data/raw/0032/0153_pca_mesh.obj,True,0032,79.33324625012996
0154,04,13.08,data/raw/0023/0154.txt,data/raw/0023/0154_pca_mesh.obj,True,0023,22.612957700466158
0155,04,13.08,data/raw/0036/0155.txt,data/raw/0036/0155_pca_mesh.obj,True,0036,87.32774961238098
0156,04,13.08,data/raw/0022/0156.txt,data/raw/0022/0156_pca_mesh.obj,True,0022,21.7147871625256
0157,04,13.08,data/raw/0025/0157.txt,data/raw/0025/0157_pca_mesh.obj,True,0025,27.653357352295714
0158,04,13.15,data/raw/0027/0158.txt,data/raw/0027/0158_pca_mesh.obj,True,0027,73.49616985867529
0159,04,13.15,data/raw/0012/0159.txt,data/raw/0012/0159_pca_mesh.obj,True,0012,59.445781884579446
0160,04,13.15,data/raw/0014/0160.txt,data/raw/0014/0160_pca_mesh.obj,True,0014,61.11538886780063
0161,04,13.15,data/raw/0013/0161.txt,data/raw/0013/0161_pca_mesh.obj,True,0013,59.63316314365968
0162,04,13.15,data/raw/0035/0162.txt,data/raw/0035/0162_pca_mesh.obj,True,0035,42.82791817555086
0163,04,13.15,data/raw/0024/0163.txt,data/raw/0024/0163_pca_mesh.obj,True,0024,24.614544330701317
0164,04,13.15,data/raw/0021/0164.txt,data/raw/0021/0164_pca_mesh.obj,True,0021,21.616877995267114
0165,04,11.4,data/raw/0030/0165.txt,data/raw/0030/0165_pca_mesh.obj,True,0030,36.724623416638984
0166,04,11.4,data/raw/0040/0166.txt,data/raw/0040/0166_pca_mesh.obj,True,0040,46.51012268206908
0167,04,11.4,data/raw/0027/0167.txt,data/raw/0027/0167_pca_mesh.obj,True,0027,28.775855757487616
0168,04,11.4,data/raw/0005/0168.txt,data/raw/0005/0168_pca_mesh.obj,True,0005,52.018818965802055
0169,04,11.4,data/raw/0031/0169.txt,data/raw/0031/0169_pca_mesh.obj,True,0031,40.381310710785726
0170,04,11.4,data/raw/0006/0170.txt,data/raw/0006/0170_pca_mesh.obj,True,0006,53.24774000121062
0171,04,11.4,data/raw/0033/0171.txt,data/raw/0033/0171_pca_mesh.obj,True,0033,40.87135529517728
0172,04,11.4,data/raw/0037/0172.txt,data/raw/0037/0172_pca_mesh.obj,True,0037,43.98419750587696
0173,04,12.4,data/raw/0032/0173.txt,data/raw/0032/0173_pca_mesh.obj,True,0032,40.82283751495309
0174,04,12.4,data/raw/0015/0174.txt,data/raw/0015/0174_pca_mesh.obj,True,0015,61.29171133237608
0175,04,12.4,data/raw/0007/0175.txt,data/raw/0007/0175_pca_mesh.obj,True,0007,54.135539269369914
0176,04,12.4,data/raw/0028/0176.txt,data/raw/0028/0176_pca_mesh.obj,True,0028,75.11123195273294
0177,04,12.4,data/raw/0030/0177.txt,data/raw/0030/0177_pca_mesh.obj,True,0030,75.42047508174963
0178,04,12.4,data/raw/0018/0178.txt,data/raw/0018/0178_pca_mesh.obj,True,0018,62.48327565713852
0179,04,12.4,data/raw/0037/0179.txt,data/raw/0037/0179_pca_mesh.obj,True,0037,88.91864697383268
0180,04,12.4,data/raw/0034/0180.txt,data/raw/0034/0180_pca_mesh.obj,True,0034,81.88669053206688
0181,03,14.41,data/raw/0032/0181.txt,data/raw/0032/0181_pca_mesh.obj,True,0032,64.6616873955477
0182,03,14.41,data/raw/0034/0182.txt,data/raw/0034/0182_pca_mesh.obj,True,0034,38.543704164180454
0183,03,14.41,data/raw/0030/0183.txt,data/raw/0030/0183_pca_mesh.obj,True,0030,35.65324246693325
0184,03,14.41,data/raw/0031/0184.txt,data/raw/0031/0184_pca_mesh.obj,True,0031,61.9171032643442
0185,03,14.41,data/raw/0024/0185.txt,data/raw/0024/0185_pca_mesh.obj,True,0024,57.071547070161365
0186,03,14.41,data/raw/0029/0186.txt,data/raw/0029/0186_pca_mesh.obj,True,0029,59.50600833795516
0187,03,14.41,data/raw/0034/0187.txt,data/raw/0034/0187_pca_mesh.obj,True,0034,65.36931741312016
0188,03,14.41,data/raw/0003/0188.txt,data/raw/0003/0188_pca_mesh.obj,True,0003,42.352865538587935
0189,03,12.86,data/raw/0029/0189.txt,data/raw/0029/0189_pca_mesh.obj,True,0029,34.95508643693935
0190,03,12.86,data/raw/0028/0190.txt,data/raw/0028/0190_pca_mesh.obj,True,0028,59.24492892832408
0191,03,12.86,data/raw/0026/0191.txt,data/raw/0026/0191_pca_mesh.obj,True,0026,30.43346812267701
0192,03,12.86,data/raw/0004/0192.txt,data/raw/0004/0192_pca_mesh.obj,True,0004,42.539421347072754
0193,03,12.86,data/raw/0019/0193.txt,data/raw/0019/0193_pca_mesh.obj,True,0019,55.73341045506824
0194,03,12.86,data/raw/0008/0194.txt,data/raw/0008/0194_pca_mesh.obj,True,0008,44.67722443409692
0195,03,12.86,data/raw/0010/0195.txt,data/raw/0010/0195_pca_mesh.obj,True,0010,48.51931016621969
0196,03,13.96,data/raw/0016/0196.txt,data/raw/0016/0196_pca_mesh.obj,True,0016,54.96911078395984
0197,03,13.96,data/raw/0020/0197.txt,data/raw/0020/0197_pca_mesh.obj,True,0020,55.9509927544933
0198,03,13.96,data/raw/0027/0198.txt,data/raw/0027/0198_pca_mesh.obj,True,0027,58.331642969133426
0199,03,13.96,data/raw/0007/0199.txt,data/raw/0007/0199_pca_mesh.obj,True,0007,44.2417121723066
0200,03,13.96,data/raw/0039/0200.txt,data/raw/0039/0200_pca_mesh.obj,True,0039,40.25351251256467
0201,03,13.96,data/raw/0025/0201.txt,data/raw/0025/0201_pca_mesh.obj,True,0025,29.882599631958975
0202,03,13.96,data/raw/0006/0202.txt,data/raw/0006/0202_pca_mesh.obj,True,0006,43.83403235162893
0203,03,12.86,data/raw/0027/0203.txt,data/raw/0027/0203_pca_mesh.obj,True,0027,30.527838112090144
0204,03,12.86,data/raw/0018/0204.txt,data/raw/0018/0204_pca_mesh.obj,True,0018,55.28337902123111
0205,03,12.86,data/raw/0035/0205.txt,data/raw/0035/0205_pca_mesh.obj,True,0035,65.92498390821073
0206,03,12.86,data/raw/0015/0206.txt,data/raw/0015/0206_pca_mesh.obj,True,0015,53.75446285011011
0207,03,12.86,data/raw/0038/0207.txt,data/raw/0038/0207_pca_mesh.obj,True,0038,40.145499560887735
0208,03,12.86,data/raw/0040/0208.txt,data/raw/0040/0208_pca_mesh.obj,True,0040,40.472072832534494
0209,03,12.86,data/raw/0021/0209.txt,data/raw/0021/0209_pca_mesh.obj,True,0021,56.03353988572319
0210,03,11.79,data/raw/0022/0210.txt,data/raw/0022/0210_pca_mesh.obj,True,0022,56.36684355832004
0211,03,11.79,data/raw/0028/0211.txt,data/raw/0028/0211_pca_mesh.obj,True,0028,33.629316990140424
0212,03,11.79,data/raw/0037/0212.txt,data/raw/0037/0212_pca_mesh.obj,True,0037,39.93638929095275
0213,03,11.79,data/raw/0009/0213.txt,data/raw/0009/0213_pca_mesh.obj,True,0009,47.76369722242952
0214,03,11.79,data/raw/0032/0214.txt,data/raw/0032/0214_pca_mesh.obj,True,0032,37.51296561994225
0215,03,11.79,data/raw/0036/0215.txt,data/raw/0036/0215_pca_mesh.obj,True,0036,39.12103385956099
0216,03,11.79,data/raw/0035/0216.txt,data/raw/0035/0216_pca_mesh.obj,True,0035,38.76446780540667
0217,03,11.79,data/raw/0002/0217.txt,data/raw/0002/0217_pca_mesh.obj,True,0002,42.31716230756252
0218,03,16.76,data/raw/0037/0218.txt,data/raw/0037/0218_pca_mesh.obj,True,0037,68.87687634320984
0219,03,16.76,data/raw/0033/0219.txt,data/raw/0033/0219_pca_mesh.obj,True,0033,65.36132310034678
0220,03,16.76,data/raw/0040/0220.txt,data/raw/0040/0220_pca_mesh.obj,True,0040,115.53582063502759
0221,03,16.76,data/raw/0023/0221.txt,data/raw/0023/0221_pca_mesh.obj,True,0023,56.702421346416784
0222,03,16.76,data/raw/0026/0222.txt,data/raw/0026/0222_pca_mesh.obj,True,0026,58.21297550055366
0223,03,16.76,data/raw/0024/0223.txt,data/raw/0024/0223_pca_mesh.obj,True,0024,29.064875095842847
0224,03,16.76,data/raw/0022/0224.txt,data/raw/0022/0224_pca_mesh.obj,True,0022,26.649028962934523
0225,03,14.03,data/raw/0013/0225.txt,data/raw/0013/0225_pca_mesh.obj,True,0013,51.2611736251155
0226,03,14.03,data/raw/0039/0226.txt,data/raw/0039/0226_pca_mesh.obj,True,0039,74.59638145317093
0227,03,14.03,data/raw/0025/0227.txt,data/raw/0025/0227_pca_mesh.obj,True,0025,57.903919207441085
0228,03,14.03,data/raw/0017/0228.txt,data/raw/0017/0228_pca_mesh.obj,True,0017,55.06528151164427
0229,03,14.03,data/raw/0012/0229.txt,data/raw/0012/0229_pca_mesh.obj,True,0012,49.92905397238031
0230,03,14.03,data/raw/0001/0230.txt,data/raw/0001/0230_pca_mesh.obj,True,0001,41.90360608510622
0231,03,14.03,data/raw/0021/0231.txt,data/raw/0021/0231_pca_mesh.obj,True,0021,20.313431739364958
0232,03,14.03,data/raw/0031/0232.txt,data/raw/0031/0232_pca_mesh.obj,True,0031,37.45355438897787
0233,03,12.86,data/raw/0014/0233.txt,data/raw/0014/0233_pca_mesh.obj,True,0014,53.14210960615967
0234,03,12.86,data/raw/0011/0234.txt,data/raw/0011/0234_pca_mesh.obj,True,0011,49.81397151203934
0235,03,12.86,data/raw/0005/0235.txt,data/raw/0005/0235_pca_mesh.obj,True,0005,43.06730031057252
0236,03,12.86,data/raw/0023/0236.txt,data/raw/0023/0236_pca_mesh.obj,True,0023,27.62936743853314
0237,03,12.86,data/raw/0038/0237.txt,data/raw/0038/0237_pca_mesh.obj,True,0038,71.92388164142301
0238,03,12.86,data/raw/0033/0238.txt,data/raw/0033/0238_pca_mesh.obj,True,0033,37.89248926181546
0239,03,12.86,data/raw/0036/0239.txt,data/raw/0036/0239_pca_mesh.obj,True,0036,68.56733339403814
0240,03,12.86,data/raw/0030/0240.txt,data/raw/0030/0240_pca_mesh.obj,True,0030,61.174458630997776
0241,01,14.76,data/raw/0013/0241.txt,data/raw/0013/0241_pca_mesh.obj,False,0013,44.34625283588938
0242,01,14.76,data/raw/0036/0242.txt,data/raw/0036/0242_pca_mesh.obj,False,0036,64.90150370810487
0243,01,14.76,data/raw/0004/0243.txt,data/raw/0004/0243_pca_mesh.obj,False,0004,99.97173131493108
0244,01,14.76,data/raw/0024/0244.txt,data/raw/0024/0244_pca_mesh.obj,False,0024,83.7685420679655
